time               ,W      ,usage_c0             ,usage_c1             ,usage_c2             ,usage_c3             ,usage_c4             ,usage_c5             ,usage_c6             ,usage_c7             ,temp4 ,temp5 ,temp6 ,temp7
1676067664.0886886 , 5.401 ,0.2                  ,0.0                  ,0.0                  ,0.0                  ,0.048                ,0.05                 ,0.0                  ,1.0                  , 41.0 , 42.0 , 45.0 , 49.0 ,
1676067664.2891493 , 5.401 ,0.14300000000000002  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.05                 ,0.0                  ,1.0                  , 41.0 , 42.0 , 45.0 , 49.0 ,
1676067664.4896019 , 5.401 ,0.053                ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.05                 ,0.15                 ,1.0                  , 41.0 , 42.0 , 46.0 , 49.0 ,
1676067664.6900613 , 5.401 ,0.316                ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.111                ,0.0                  ,0.667                , 41.0 , 42.0 , 45.0 , 48.0 ,
1676067664.8905194 , 5.401 ,0.15                 ,0.048                ,0.0                  ,0.0                  ,0.0                  ,0.05                 ,0.0                  ,1.0                  , 41.0 , 42.0 , 45.0 , 49.0 ,
1676067665.0909858 , 5.401 ,0.1                  ,0.0                  ,0.0                  ,0.05                 ,0.0                  ,0.0                  ,0.048                ,1.0                  , 41.0 , 42.0 , 45.0 , 49.0 ,
1676067665.2914264 , 5.031 ,0.15                 ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.05                 ,0.0                  ,1.0                  , 41.0 , 42.0 , 45.0 , 49.0 ,
1676067665.491905  , 5.031 ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.05                 ,0.0                  ,1.0                  , 41.0 , 42.0 , 45.0 , 49.0 ,
1676067665.6923516 , 5.031 ,0.14300000000000002  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.091                ,0.0                  ,1.0                  , 41.0 , 41.0 , 45.0 , 49.0 ,
1676067665.8928022 , 5.031 ,0.1                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.15                 ,1.0                  , 41.0 , 42.0 , 46.0 , 49.0 ,
1676067666.0932558 , 5.153 ,0.15                 ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.091                ,0.0                  ,1.0                  , 41.0 , 42.0 , 45.0 , 49.0 ,
1676067666.2937188 , 5.153 ,0.05                 ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,1.0                  , 41.0 , 42.0 , 45.0 , 49.0 ,
1676067666.4941652 , 5.153 ,0.1                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.048                ,1.0                  , 41.0 , 42.0 , 45.0 , 49.0 ,
1676067666.694612  , 5.153 ,0.055999999999999994 ,0.048                ,0.0                  ,0.0                  ,0.0                  ,0.05                 ,0.0                  ,1.0                  , 41.0 , 42.0 , 45.0 , 49.0 ,
1676067666.895058  , 5.271 ,0.19                 ,0.0                  ,0.0                  ,0.048                ,0.0                  ,0.05                 ,0.095                ,1.0                  , 41.0 , 42.0 , 46.0 , 49.0 ,
1676067667.095501  , 5.271 ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.048                ,1.0                  , 41.0 , 42.0 , 45.0 , 49.0 ,
1676067667.2959578 , 5.271 ,0.14300000000000002  ,0.0                  ,0.0                  ,0.0                  ,0.048                ,0.136                ,0.0                  ,1.0                  , 41.0 , 42.0 , 45.0 , 49.0 ,
1676067667.496417  , 5.271 ,0.105                ,0.0                  ,0.0                  ,0.048                ,0.158                ,0.05                 ,0.15                 ,1.0                  , 42.0 , 43.0 , 46.0 , 49.0 ,
1676067667.696908  , 5.271 ,0.182                ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.05                 ,1.0                  , 41.0 , 42.0 , 46.0 , 49.0 ,
1676067667.8973527 , 5.359 ,0.055999999999999994 ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.05                 ,0.0                  ,1.0                  , 41.0 , 42.0 , 46.0 , 49.0 ,
1676067668.0978186 , 5.359 ,0.1                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.05                 ,0.0                  ,1.0                  , 41.0 , 42.0 , 45.0 , 49.0 ,
1676067668.2982752 , 5.359 ,0.053                ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.048                ,0.0                  ,1.0                  , 41.0 , 42.0 , 46.0 , 49.0 ,
1676067668.4987426 , 5.359 ,0.15                 ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.05                 ,0.0                  ,1.0                  , 41.0 , 42.0 , 46.0 , 49.0 ,
1676067668.699193  , 5.359 ,0.053                ,0.0                  ,0.0                  ,0.0                  ,0.095                ,0.05                 ,0.0                  ,1.0                  , 41.0 , 42.0 , 45.0 , 49.0 ,
1676067668.8996897 , 5.347 ,0.14300000000000002  ,0.0                  ,0.0                  ,0.05                 ,0.091                ,0.0                  ,0.095                ,1.0                  , 41.0 , 42.0 , 47.0 , 49.0 ,
1676067669.1001592 , 5.347 ,0.055999999999999994 ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.19                 ,1.0                  , 41.0 , 42.0 , 46.0 , 50.0 ,
1676067669.3006124 , 5.347 ,0.14300000000000002  ,0.0                  ,0.0                  ,0.048                ,0.0                  ,0.05                 ,0.0                  ,1.0                  , 41.0 , 42.0 , 46.0 , 49.0 ,
1676067669.5010626 , 5.347 ,0.05                 ,0.0                  ,0.0                  ,0.048                ,0.0                  ,0.0                  ,0.0                  ,1.0                  , 41.0 , 42.0 , 46.0 , 49.0 ,
1676067669.7015128 , 5.347 ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.65                 , 41.0 , 41.0 , 45.0 , 42.0 ,
1676067669.9018567 , 5.103 ,0.05                 ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.095                ,0.048                ,0.0                  , 39.0 , 39.0 , 43.0 , 38.0 ,
1676067670.1022677 , 5.103 ,0.095                ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.05                 ,0.0                  ,0.0                  , 38.0 , 38.0 , 41.0 , 37.0 ,
1676067670.3026514 , 5.103 ,0.0                  ,0.048                ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.048                , 37.0 , 37.0 , 40.0 , 36.0 ,
1676067670.5030782 , 5.103 ,0.05                 ,0.048                ,0.048                ,0.0                  ,0.0                  ,0.0                  ,0.19                 ,0.048                , 37.0 , 37.0 , 41.0 , 36.0 ,
1676067670.7034814 , 5.103 ,0.053                ,0.0                  ,0.0                  ,0.0                  ,0.048                ,0.095                ,0.048                ,0.0                  , 37.0 , 37.0 , 39.0 , 36.0 ,
1676067670.9039302 , 3.179 ,0.4                  ,0.0                  ,0.0                  ,0.0                  ,0.526                ,0.3                  ,0.05                 ,0.14300000000000002  , 48.0 , 39.0 , 41.0 , 37.0 ,
1676067671.104395  , 3.179 ,0.1                  ,0.0                  ,0.0                  ,0.0                  ,1.0                  ,0.0                  ,0.0                  ,0.0                  , 50.0 , 40.0 , 41.0 , 37.0 ,
1676067671.3049085 , 3.179 ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,1.0                  ,0.091                ,0.048                ,0.0                  , 51.0 , 41.0 , 42.0 , 38.0 ,
1676067671.505354  , 3.179 ,0.1                  ,0.0                  ,0.0                  ,0.0                  ,1.0                  ,0.05                 ,0.0                  ,0.0                  , 51.0 , 41.0 , 42.0 , 38.0 ,
1676067671.7058148 , 3.179 ,0.105                ,0.0                  ,0.0                  ,0.0                  ,1.0                  ,0.05                 ,0.05                 ,0.0                  , 52.0 , 42.0 , 42.0 , 38.0 ,
1676067671.906272  , 5.279 ,0.14300000000000002  ,0.0                  ,0.0                  ,0.0                  ,1.0                  ,0.05                 ,0.05                 ,0.05                 , 52.0 , 42.0 , 43.0 , 39.0 ,
1676067672.1067362 , 5.279 ,0.0                  ,0.0                  ,0.0                  ,0.048                ,1.0                  ,0.095                ,0.15                 ,0.0                  , 52.0 , 42.0 , 43.0 , 39.0 ,
1676067672.307227  , 5.279 ,0.105                ,0.0                  ,0.0                  ,0.0                  ,1.0                  ,0.05                 ,0.0                  ,0.0                  , 52.0 , 42.0 , 43.0 , 39.0 ,
1676067672.5076826 , 5.279 ,0.053                ,0.0                  ,0.0                  ,0.0                  ,1.0                  ,0.0                  ,0.05                 ,0.048                , 52.0 , 43.0 , 43.0 , 39.0 ,
1676067672.7081437 , 5.279 ,0.1                  ,0.0                  ,0.048                ,0.0                  ,1.0                  ,0.136                ,0.0                  ,0.05                 , 53.0 , 42.0 , 43.0 , 39.0 ,
1676067672.9086018 , 5.45  ,0.1                  ,0.0                  ,0.0                  ,0.0                  ,1.0                  ,0.05                 ,0.05                 ,0.0                  , 53.0 , 43.0 , 43.0 , 40.0 ,
1676067673.1090758 , 5.45  ,0.105                ,0.0                  ,0.0                  ,0.0                  ,1.0                  ,0.0                  ,0.0                  ,0.0                  , 53.0 , 42.0 , 43.0 , 39.0 ,
1676067673.3095431 , 5.45  ,0.053                ,0.0                  ,0.0                  ,0.0                  ,1.0                  ,0.091                ,0.0                  ,0.0                  , 53.0 , 43.0 , 43.0 , 39.0 ,
1676067673.5100133 , 5.45  ,0.19                 ,0.0                  ,0.0                  ,0.0                  ,0.8420000000000001   ,0.21100000000000002  ,0.15                 ,0.05                 , 46.0 , 49.0 , 47.0 , 40.0 ,
1676067673.710468  , 5.45  ,0.158                ,0.0                  ,0.048                ,0.0                  ,0.053                ,0.23800000000000002  ,0.9                  ,0.14300000000000002  , 41.0 , 46.0 , 57.0 , 40.0 ,
1676067673.9109228 , 5.618 ,0.15                 ,0.0                  ,0.0                  ,0.048                ,0.0                  ,0.0                  ,1.0                  ,0.0                  , 41.0 , 46.0 , 58.0 , 40.0 ,
1676067674.1114619 , 5.618 ,0.1                  ,0.0                  ,0.0                  ,0.05                 ,0.0                  ,0.05                 ,1.0                  ,0.095                , 40.0 , 46.0 , 58.0 , 40.0 ,
1676067674.3119035 , 5.618 ,0.053                ,0.05                 ,0.0                  ,0.0                  ,0.053                ,0.1                  ,1.0                  ,0.0                  , 41.0 , 47.0 , 59.0 , 41.0 ,
1676067674.512354  , 5.618 ,0.055999999999999994 ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.05                 ,1.0                  ,0.0                  , 40.0 , 46.0 , 59.0 , 41.0 ,
1676067674.7127907 , 5.618 ,0.14300000000000002  ,0.0                  ,0.0                  ,0.0                  ,0.05                 ,0.05                 ,1.0                  ,0.0                  , 40.0 , 46.0 , 59.0 , 40.0 ,
1676067674.913233  , 5.412 ,0.1                  ,0.0                  ,0.0                  ,0.0                  ,0.048                ,0.0                  ,1.0                  ,0.048                , 40.0 , 46.0 , 59.0 , 41.0 ,
1676067675.1136963 , 5.412 ,0.105                ,0.0                  ,0.0                  ,0.0                  ,0.05                 ,0.0                  ,1.0                  ,0.2                  , 41.0 , 46.0 , 59.0 , 41.0 ,
1676067675.3141606 , 5.412 ,0.053                ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.05                 ,1.0                  ,0.0                  , 40.0 , 46.0 , 59.0 , 41.0 ,
1676067675.5146074 , 5.412 ,0.14300000000000002  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,1.0                  ,0.0                  , 40.0 , 46.0 , 59.0 , 41.0 ,
1676067675.7150643 , 5.412 ,0.1                  ,0.0                  ,0.0                  ,0.0                  ,0.091                ,0.0                  ,1.0                  ,0.0                  , 40.0 , 46.0 , 59.0 , 40.0 ,
1676067675.9155111 , 5.359 ,0.105                ,0.0                  ,0.0                  ,0.05                 ,0.0                  ,0.048                ,1.0                  ,0.0                  , 40.0 , 46.0 , 59.0 , 41.0 ,
1676067676.1159723 , 5.359 ,0.053                ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,1.0                  ,0.0                  , 40.0 , 46.0 , 59.0 , 40.0 ,
1676067676.3164408 , 5.359 ,0.14300000000000002  ,0.0                  ,0.0                  ,0.048                ,0.0                  ,0.0                  ,1.0                  ,0.0                  , 40.0 , 46.0 , 59.0 , 40.0 ,
1676067676.5169287 , 5.359 ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,1.0                  ,0.0                  , 40.0 , 46.0 , 59.0 , 41.0 ,
1676067676.717371  , 5.359 ,0.053                ,0.0                  ,0.0                  ,0.048                ,0.0                  ,0.0                  ,1.0                  ,0.15                 , 40.0 , 46.0 , 60.0 , 41.0 ,
1676067676.9178452 , 5.42  ,0.15                 ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,1.0                  ,0.0                  , 40.0 , 46.0 , 60.0 , 41.0 ,
1676067677.1183374 , 5.42  ,0.1                  ,0.0                  ,0.0                  ,0.0                  ,0.05                 ,0.048                ,1.0                  ,0.0                  , 40.0 , 46.0 , 60.0 , 41.0 ,
1676067677.318794  , 5.42  ,0.1                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.05                 ,1.0                  ,0.048                , 40.0 , 46.0 , 59.0 , 41.0 ,
1676067677.519247  , 5.42  ,0.055999999999999994 ,0.048                ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,1.0                  ,0.05                 , 40.0 , 46.0 , 60.0 , 41.0 ,
1676067677.7196846 , 5.42  ,0.14300000000000002  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,1.0                  ,0.0                  , 40.0 , 46.0 , 59.0 , 41.0 ,
1676067677.9201236 , 5.344 ,0.1                  ,0.0                  ,0.05                 ,0.0                  ,0.05                 ,0.048                ,1.0                  ,0.0                  , 40.0 , 46.0 , 59.0 , 41.0 ,
1676067678.1205919 , 5.344 ,0.053                ,0.0                  ,0.0                  ,0.048                ,0.0                  ,0.05                 ,1.0                  ,0.105                , 40.0 , 46.0 , 60.0 , 42.0 ,
1676067678.3211434 , 5.344 ,0.1                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,1.0                  ,0.0                  , 41.0 , 46.0 , 60.0 , 41.0 ,
1676067678.5216017 , 5.344 ,0.14300000000000002  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.048                ,1.0                  ,0.05                 , 40.0 , 46.0 , 60.0 , 41.0 ,
1676067678.7220516 , 5.344 ,0.055999999999999994 ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,1.0                  ,0.0                  , 40.0 , 46.0 , 60.0 , 41.0 ,
1676067678.9224896 , 5.344 ,0.053                ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,1.0                  ,0.0                  , 40.0 , 46.0 , 60.0 , 41.0 ,
1676067679.1229517 , 5.344 ,0.095                ,0.0                  ,0.048                ,0.0                  ,0.0                  ,0.05                 ,1.0                  ,0.0                  , 40.0 , 46.0 , 60.0 , 41.0 ,
1676067679.3234057 , 5.37  ,0.055999999999999994 ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.05                 ,1.0                  ,0.0                  , 40.0 , 46.0 , 60.0 , 41.0 ,
1676067679.523859  , 5.37  ,0.1                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,1.0                  ,0.0                  , 40.0 , 46.0 , 59.0 , 41.0 ,
1676067679.7243135 , 5.37  ,0.1                  ,0.0                  ,0.0                  ,0.05                 ,0.105                ,0.0                  ,1.0                  ,0.0                  , 41.0 , 46.0 , 60.0 , 41.0 ,
1676067679.9247544 , 5.179 ,0.105                ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.048                ,1.0                  ,0.0                  , 41.0 , 46.0 , 60.0 , 41.0 ,
1676067680.125247  , 5.179 ,0.053                ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,1.0                  ,0.0                  , 41.0 , 46.0 , 60.0 , 41.0 ,
1676067680.3256967 , 5.179 ,0.14300000000000002  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.05                 ,1.0                  ,0.0                  , 41.0 , 46.0 , 60.0 , 41.0 ,
1676067680.526149  , 5.179 ,0.055999999999999994 ,0.0                  ,0.0                  ,0.0                  ,0.048                ,0.0                  ,1.0                  ,0.0                  , 41.0 , 46.0 , 60.0 , 41.0 ,
1676067680.7265887 , 5.179 ,0.14300000000000002  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,1.0                  ,0.0                  , 41.0 , 46.0 , 60.0 , 41.0 ,
1676067680.9270365 , 5.386 ,0.055999999999999994 ,0.0                  ,0.0                  ,0.048                ,0.0                  ,0.05                 ,1.0                  ,0.0                  , 41.0 , 46.0 , 60.0 , 41.0 ,
1676067681.1275544 , 5.386 ,0.14300000000000002  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.048                ,1.0                  ,0.0                  , 40.0 , 46.0 , 60.0 , 41.0 ,
1676067681.3280272 , 5.386 ,0.1                  ,0.0                  ,0.0                  ,0.048                ,0.15                 ,0.053                ,1.0                  ,0.0                  , 41.0 , 47.0 , 60.0 , 41.0 ,
1676067681.5284817 , 5.386 ,0.1                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,1.0                  ,0.136                , 41.0 , 46.0 , 60.0 , 41.0 ,
1676067681.728967  , 5.386 ,0.105                ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,1.0                  ,0.0                  , 40.0 , 46.0 , 60.0 , 41.0 ,
1676067681.9294252 , 5.351 ,0.1                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,1.0                  ,0.0                  , 41.0 , 47.0 , 60.0 , 41.0 ,
1676067682.1298795 , 5.351 ,0.105                ,0.0                  ,0.048                ,0.0                  ,0.0                  ,0.048                ,1.0                  ,0.0                  , 41.0 , 46.0 , 60.0 , 41.0 ,
1676067682.330328  , 5.351 ,0.1                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,0.0                  ,1.0                  ,0.0                  , 40.0 , 46.0 , 60.0 , 41.0 ,
1676067682.5308666 , 5.351 ,0.05                 ,0.0                  ,0.0                  ,0.048                ,0.28600000000000003  ,0.0                  ,0.905                ,0.05                 , 44.0 , 46.0 , 50.0 , 41.0 ,
1676067682.7313898 , 5.351 ,0.053                ,0.05                 ,0.0                  ,0.0                  ,1.0                  ,0.474                ,0.263                ,0.1                  , 46.0 , 47.0 , 49.0 , 41.0 ,
1676067682.9318957 , 5.317 ,0.05                 ,0.0                  ,0.0                  ,0.0                  ,1.0                  ,0.455                ,0.0                  ,0.1                  , 47.0 , 46.0 , 46.0 , 41.0 ,
1676067683.132433  , 5.317 ,0.05                 ,0.0                  ,0.05                 ,0.091                ,1.0                  ,0.5                  ,0.05                 ,0.095                , 47.0 , 46.0 , 46.0 , 40.0 ,
1676067683.333055  , 5.317 ,0.05                 ,0.048                ,0.0                  ,0.0                  ,1.0                  ,0.381                ,0.0                  ,0.0                  , 47.0 , 46.0 , 46.0 , 40.0 ,
1676067683.534201  , 5.317 ,0.136                ,0.0                  ,0.0                  ,0.0                  ,1.0                  ,1.0                  ,0.95                 ,0.95                 , 54.0 , 57.0 , 59.0 , 50.0 ,
1676067683.7353942 , 5.317 ,0.389                ,0.0                  ,0.1                  ,0.0                  ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 57.0 , 60.0 , 63.0 , 52.0 ,
1676067683.9365952 , 5.317 ,0.474                ,0.05                 ,0.1                  ,0.048                ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 59.0 , 62.0 , 65.0 , 54.0 ,
1676067684.1378052 ,10.981 ,0.45                 ,0.053                ,0.15                 ,0.0                  ,0.905                ,1.0                  ,0.909                ,0.905                , 59.0 , 63.0 , 65.0 , 54.0 ,
1676067684.3391473 ,10.981 ,0.21100000000000002  ,0.591                ,0.15                 ,0.0                  ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 61.0 , 65.0 , 67.0 , 56.0 ,
1676067684.540308  ,10.981 ,0.0                  ,0.3                  ,0.053                ,0.095                ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 62.0 , 66.0 , 69.0 , 57.0 ,
1676067684.741721  ,10.981 ,0.105                ,0.055999999999999994 ,0.1                  ,0.0                  ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 62.0 , 67.0 , 69.0 , 58.0 ,
1676067684.942897  ,11.645 ,0.158                ,0.0                  ,0.053                ,0.0                  ,0.905                ,0.95                 ,1.0                  ,0.9                  , 62.0 , 67.0 , 70.0 , 58.0 ,
1676067685.1440396 ,11.645 ,0.21100000000000002  ,0.095                ,0.1                  ,0.0                  ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 63.0 , 68.0 , 70.0 , 59.0 ,
1676067685.3453784 ,11.645 ,0.05                 ,0.05                 ,0.1                  ,0.0                  ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 64.0 , 69.0 , 71.0 , 60.0 ,
1676067685.5465767 ,11.645 ,0.25                 ,0.105                ,0.1                  ,0.048                ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 62.0 , 69.0 , 72.0 , 60.0 ,
1676067685.7477899 ,11.645 ,0.16699999999999998  ,0.25                 ,0.105                ,0.05                 ,0.9520000000000001   ,1.0                  ,1.0                  ,1.0                  , 65.0 , 70.0 , 72.0 , 60.0 ,
1676067685.9493015 ,11.775 ,0.364                ,0.381                ,0.19                 ,0.22699999999999998  ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 65.0 , 70.0 , 73.0 , 61.0 ,
1676067686.1504974 ,11.775 ,0.312                ,0.789                ,0.35                 ,0.1                  ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 66.0 , 71.0 , 73.0 , 61.0 ,
1676067686.3517277 ,11.775 ,0.2                  ,0.316                ,0.25                 ,0.0                  ,0.95                 ,1.0                  ,1.0                  ,1.0                  , 66.0 , 71.0 , 73.0 , 61.0 ,
1676067686.5530696 ,11.775 ,0.474                ,0.1                  ,0.1                  ,0.05                 ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 66.0 , 71.0 , 74.0 , 62.0 ,
1676067686.7542028 ,11.775 ,0.23800000000000002  ,0.0                  ,0.1                  ,0.048                ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 67.0 , 72.0 , 74.0 , 62.0 ,
1676067686.955453  ,11.924 ,0.42100000000000004  ,0.15                 ,0.15                 ,0.1                  ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 67.0 , 72.0 , 74.0 , 62.0 ,
1676067687.15669   ,11.924 ,0.474                ,0.1                  ,0.105                ,0.0                  ,0.95                 ,1.0                  ,1.0                  ,1.0                  , 67.0 , 72.0 , 74.0 , 63.0 ,
1676067687.3580139 ,11.924 ,0.429                ,0.0                  ,0.053                ,0.0                  ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 67.0 , 72.0 , 75.0 , 63.0 ,
1676067687.559215  ,11.924 ,0.389                ,0.158                ,0.23800000000000002  ,0.05                 ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 68.0 , 73.0 , 75.0 , 63.0 ,
1676067687.7604852 ,11.924 ,0.3                  ,0.45                 ,0.105                ,0.0                  ,1.0                  ,1.0                  ,1.0                  ,0.95                 , 68.0 , 73.0 , 75.0 , 63.0 ,
1676067687.961775  ,12.004 ,0.4                  ,0.19                 ,0.15                 ,0.095                ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 68.0 , 73.0 , 75.0 , 63.0 ,
1676067688.163003  ,12.004 ,0.368                ,0.158                ,0.368                ,0.15                 ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 68.0 , 73.0 , 76.0 , 64.0 ,
1676067688.3642318 ,12.004 ,0.278                ,0.053                ,0.1                  ,0.053                ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 69.0 , 74.0 , 76.0 , 64.0 ,
1676067688.5655875 ,12.004 ,0.15                 ,0.05                 ,0.053                ,0.048                ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 69.0 , 74.0 , 76.0 , 64.0 ,
1676067688.766692  ,12.004 ,0.105                ,0.0                  ,0.095                ,0.0                  ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 69.0 , 74.0 , 76.0 , 64.0 ,
1676067688.9678853 ,12.077 ,0.23800000000000002  ,0.0                  ,0.1                  ,0.095                ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 69.0 , 74.0 , 76.0 , 64.0 ,
1676067689.1691883 ,12.077 ,0.21100000000000002  ,0.05                 ,0.1                  ,0.05                 ,0.9470000000000001   ,1.0                  ,1.0                  ,0.95                 , 69.0 , 74.0 , 76.0 , 64.0 ,
1676067689.3703725 ,12.077 ,0.055999999999999994 ,0.5                  ,0.055999999999999994 ,0.0                  ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 69.0 , 74.0 , 77.0 , 65.0 ,
1676067689.5715084 ,12.077 ,0.111                ,0.0                  ,0.136                ,0.0                  ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 69.0 , 74.0 , 77.0 , 65.0 ,
1676067689.7726176 ,12.077 ,0.2                  ,0.0                  ,0.053                ,0.0                  ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 70.0 , 75.0 , 77.0 , 65.0 ,
1676067689.9738204 ,12.107 ,0.105                ,0.1                  ,0.14300000000000002  ,0.05                 ,1.0                  ,0.95                 ,0.9                  ,0.9                  , 70.0 , 74.0 , 77.0 , 65.0 ,
1676067690.1749575 ,12.107 ,0.111                ,0.0                  ,0.053                ,0.0                  ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 70.0 , 75.0 , 77.0 , 65.0 ,
1676067690.3761506 ,12.107 ,0.15                 ,0.048                ,0.14300000000000002  ,0.048                ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 70.0 , 75.0 , 77.0 , 65.0 ,
1676067690.577554  ,12.107 ,0.25                 ,0.0                  ,0.1                  ,0.0                  ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 70.0 , 75.0 , 78.0 , 65.0 ,
1676067690.7786534 ,12.107 ,0.21100000000000002  ,0.0                  ,0.053                ,0.0                  ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 70.0 , 75.0 , 77.0 , 65.0 ,
1676067690.979848  ,11.893 ,0.263                ,0.737                ,0.21100000000000002  ,0.136                ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 70.0 , 75.0 , 78.0 , 66.0 ,
1676067691.1812062 ,11.893 ,0.21100000000000002  ,0.364                ,0.14300000000000002  ,0.0                  ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 70.0 , 76.0 , 78.0 , 66.0 ,
1676067691.3823783 ,11.893 ,0.105                ,0.0                  ,0.14300000000000002  ,0.0                  ,0.95                 ,1.0                  ,0.95                 ,0.95                 , 70.0 , 75.0 , 78.0 , 65.0 ,
1676067691.5835447 ,11.893 ,0.25                 ,0.053                ,0.1                  ,0.048                ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 71.0 , 76.0 , 78.0 , 66.0 ,
1676067691.7846456 ,11.893 ,0.059000000000000004 ,0.0                  ,0.053                ,0.0                  ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 71.0 , 76.0 , 78.0 , 66.0 ,
1676067691.9858496 ,11.809 ,0.25                 ,0.0                  ,0.15                 ,0.095                ,1.0                  ,1.0                  ,1.0                  ,1.0                  , 71.0 , 76.0 , 78.0 , 66.0 ,
1676067692.1869783 ,11.809 ,0.16699999999999998  ,0.0                  ,0.055999999999999994 ,0.0                  ,0.95                 ,1.0                  ,1.0                  ,0.9470000000000001   , 71.0 , 76.0 , 78.0 , 66.0 ,
