time               ,W      ,usage_c0             ,usage_c1             ,usage_c2             ,usage_c3             ,usage_c4           ,usage_c5           ,usage_c6           ,usage_c7           ,temp4 ,temp5 ,temp6 ,temp7
1676068164.6815758 , 9.504 ,0.158                ,0.053                ,0.0                  ,0.1                  ,1.0                ,0.95               ,0.95               ,0.9470000000000001 , 70.0 , 74.0 , 76.0 , 65.0 ,
1676068164.882734  , 9.504 ,0.16699999999999998  ,0.05                 ,0.05                 ,0.053                ,0.8                ,0.818              ,0.81               ,0.81               , 65.0 , 71.0 , 71.0 , 62.0 ,
1676068165.0839317 ,11.042 ,0.16699999999999998  ,0.053                ,0.1                  ,0.14300000000000002  ,0.8420000000000001 ,0.8420000000000001 ,0.762              ,0.773              , 69.0 , 73.0 , 75.0 , 65.0 ,
1676068165.2852035 ,11.042 ,0.053                ,0.0                  ,0.0                  ,0.136                ,1.0                ,0.95               ,1.0                ,0.95               , 71.0 , 74.0 , 76.0 , 65.0 ,
1676068165.486382  ,11.042 ,0.21100000000000002  ,0.095                ,0.05                 ,0.105                ,0.7                ,0.6                ,0.6                ,0.6                , 68.0 , 71.0 , 74.0 , 64.0 ,
1676068165.6875625 ,11.042 ,0.11800000000000001  ,0.055999999999999994 ,0.05                 ,0.1                  ,0.9                ,1.0                ,0.95               ,0.95               , 70.0 , 74.0 , 77.0 , 66.0 ,
1676068165.8887987 ,11.523 ,0.7140000000000001   ,0.105                ,0.1                  ,0.111                ,0.895              ,0.9                ,0.905              ,0.85               , 66.0 , 72.0 , 73.0 , 63.0 ,
1676068166.0900102 ,11.523 ,0.222                ,0.2                  ,0.053                ,0.15                 ,0.8                ,0.789              ,0.7                ,0.722              , 69.0 , 74.0 , 76.0 , 65.0 ,
1676068166.291101  ,11.523 ,0.05                 ,0.0                  ,0.0                  ,0.05                 ,1.0                ,0.95               ,0.95               ,0.95               , 71.0 , 75.0 , 77.0 , 66.0 ,
1676068166.4922988 ,11.523 ,0.25                 ,0.136                ,0.105                ,0.105                ,0.727              ,0.684              ,0.632              ,0.636              , 68.0 , 71.0 , 74.0 , 64.0 ,
1676068166.6936657 ,11.523 ,0.158                ,0.0                  ,0.095                ,0.1                  ,0.9520000000000001 ,0.95               ,0.9470000000000001 ,0.95               , 70.0 , 75.0 , 77.0 , 65.0 ,
1676068166.8948119 ,11.523 ,0.055999999999999994 ,0.0                  ,0.0                  ,0.1                  ,0.9                ,0.955              ,0.95               ,0.9                , 67.0 , 73.0 , 74.0 , 63.0 ,
1676068167.0960052 , 9.588 ,0.21100000000000002  ,0.136                ,0.0                  ,0.182                ,0.65               ,0.722              ,0.667              ,0.7                , 69.0 , 73.0 , 76.0 , 65.0 ,
1676068167.2972624 , 9.588 ,0.053                ,0.0                  ,0.05                 ,0.1                  ,0.95               ,0.95               ,1.0                ,1.0                , 69.0 , 75.0 , 77.0 , 66.0 ,
1676068167.4984508 , 9.588 ,0.15                 ,0.053                ,0.048                ,0.1                  ,0.778              ,0.65               ,0.7                ,0.762              , 65.0 , 69.0 , 71.0 , 62.0 ,
1676068167.6996536 , 9.588 ,0.35                 ,0.25                 ,0.316                ,0.35                 ,0.905              ,0.9                ,0.905              ,0.9                , 69.0 , 74.0 , 77.0 , 65.0 ,
1676068167.9008179 , 9.599 ,0.25                 ,0.0                  ,0.0                  ,0.053                ,0.9470000000000001 ,0.9470000000000001 ,1.0                ,0.9470000000000001 , 70.0 , 75.0 , 78.0 , 66.0 ,
1676068168.1020126 , 9.599 ,0.16699999999999998  ,0.0                  ,0.055999999999999994 ,0.14300000000000002  ,0.619              ,0.6                ,0.7                ,0.7140000000000001 , 68.0 , 72.0 , 76.0 , 65.0 ,
1676068168.303114  , 9.599 ,0.15                 ,0.0                  ,0.0                  ,0.1                  ,0.9520000000000001 ,0.955              ,1.0                ,0.9520000000000001 , 70.0 , 75.0 , 77.0 , 66.0 ,
1676068168.504239  , 9.599 ,0.055999999999999994 ,0.0                  ,0.0                  ,0.1                  ,0.8                ,0.8                ,0.889              ,0.727              , 66.0 , 70.0 , 73.0 , 62.0 ,
1676068168.7056465 , 9.599 ,0.2                  ,0.05                 ,0.1                  ,0.14300000000000002  ,0.762              ,0.8                ,0.895              ,0.833              , 69.0 , 74.0 , 77.0 , 65.0 ,
1676068168.9068172 , 9.546 ,0.21100000000000002  ,0.053                ,0.0                  ,0.1                  ,0.955              ,0.9520000000000001 ,1.0                ,0.955              , 70.0 , 75.0 , 78.0 , 66.0 ,
1676068169.1079938 , 9.546 ,0.263                ,0.05                 ,0.105                ,0.055999999999999994 ,0.684              ,0.682              ,0.609              ,0.55               , 67.0 , 71.0 , 74.0 , 63.0 ,
1676068169.3092623 , 9.546 ,0.055999999999999994 ,0.0                  ,0.0                  ,0.05                 ,0.9520000000000001 ,1.0                ,0.95               ,0.9520000000000001 , 69.0 , 74.0 , 76.0 , 65.0 ,
1676068169.5103595 , 9.546 ,0.158                ,0.0                  ,0.0                  ,0.1                  ,0.95               ,1.0                ,0.95               ,0.95               , 68.0 , 75.0 , 75.0 , 65.0 ,
1676068169.7115564 , 9.546 ,0.11800000000000001  ,0.1                  ,0.095                ,0.19                 ,0.6                ,0.7                ,0.7                ,0.6                , 68.0 , 73.0 , 76.0 , 65.0 ,
1676068169.9127238 , 9.546 ,0.2                  ,0.14300000000000002  ,0.048                ,0.053                ,0.95               ,0.9470000000000001 ,1.0                ,0.9470000000000001 , 70.0 , 75.0 , 78.0 , 66.0 ,
1676068170.1139295 , 9.218 ,0.21100000000000002  ,0.1                  ,0.0                  ,0.1                  ,0.667              ,0.65               ,0.7                ,0.737              , 63.0 , 68.0 , 71.0 , 61.0 ,
1676068170.3150418 , 9.218 ,0.1                  ,0.0                  ,0.0                  ,0.1                  ,1.0                ,0.9                ,0.9470000000000001 ,0.905              , 70.0 , 74.0 , 76.0 , 66.0 ,
1676068170.5161674 , 9.218 ,0.111                ,0.053                ,0.0                  ,0.14300000000000002  ,0.9520000000000001 ,0.9520000000000001 ,0.905              ,0.95               , 70.0 , 75.0 , 77.0 , 66.0 ,
1676068170.7175155 , 9.218 ,0.4                  ,0.1                  ,0.053                ,0.053                ,0.632              ,0.722              ,0.65               ,0.579              , 68.0 , 72.0 , 74.0 , 64.0 ,
1676068170.9186852 , 9.267 ,0.16699999999999998  ,0.0                  ,0.0                  ,0.14300000000000002  ,0.905              ,0.95               ,0.95               ,1.0                , 70.0 , 74.0 , 77.0 , 66.0 ,
1676068171.119814  , 9.267 ,0.1                  ,0.05                 ,0.0                  ,0.095                ,0.8                ,0.8                ,0.8                ,0.789              , 65.0 , 70.0 , 72.0 , 63.0 ,
1676068171.3211708 , 9.267 ,0.16699999999999998  ,0.0                  ,0.095                ,0.1                  ,0.857              ,0.75               ,0.8                ,0.8420000000000001 , 69.0 , 73.0 , 76.0 , 65.0 ,
1676068171.522284  , 9.267 ,0.111                ,0.0                  ,0.05                 ,0.053                ,1.0                ,0.95               ,0.95               ,0.9520000000000001 , 71.0 , 75.0 , 77.0 , 66.0 ,
1676068171.7234716 , 9.267 ,0.158                ,0.105                ,0.2                  ,0.105                ,0.65               ,0.7                ,0.619              ,0.6                , 68.0 , 72.0 , 74.0 , 64.0 ,
1676068171.9246457 ,11.538 ,0.16699999999999998  ,0.0                  ,0.095                ,0.14300000000000002  ,0.9520000000000001 ,0.9520000000000001 ,0.95               ,0.95               , 70.0 , 74.0 , 76.0 , 65.0 ,
1676068172.1258628 ,11.538 ,0.158                ,0.05                 ,0.0                  ,0.1                  ,0.75               ,0.75               ,0.8420000000000001 ,0.789              , 64.0 , 70.0 , 71.0 , 62.0 ,
1676068172.3270643 ,11.538 ,0.111                ,0.05                 ,0.05                 ,0.1                  ,0.85               ,0.75               ,0.8                ,0.81               , 69.0 , 73.0 , 75.0 , 65.0 ,
1676068172.5282555 ,11.538 ,0.14300000000000002  ,0.0                  ,0.0                  ,0.053                ,0.95               ,0.95               ,0.95               ,1.0                , 69.0 , 75.0 , 77.0 , 66.0 ,
1676068172.7296197 ,11.538 ,0.17600000000000002  ,0.105                ,0.14300000000000002  ,0.19                 ,0.632              ,0.632              ,0.667              ,0.636              , 68.0 , 72.0 , 74.0 , 64.0 ,
1676068172.9307892 , 9.29  ,0.21100000000000002  ,0.05                 ,0.0                  ,0.1                  ,0.9520000000000001 ,1.0                ,0.9520000000000001 ,1.0                , 70.0 , 75.0 , 77.0 , 66.0 ,
1676068173.131987  , 9.29  ,0.25                 ,0.095                ,0.0                  ,0.14300000000000002  ,0.7                ,0.75               ,0.75               ,0.7140000000000001 , 65.0 , 70.0 , 72.0 , 62.0 ,
1676068173.3332107 , 9.29  ,0.1                  ,0.0                  ,0.0                  ,0.053                ,0.857              ,0.95               ,0.857              ,0.8420000000000001 , 69.0 , 74.0 , 76.0 , 65.0 ,
1676068173.5344498 , 9.29  ,0.11800000000000001  ,0.0                  ,0.0                  ,0.095                ,0.9520000000000001 ,1.0                ,0.95               ,0.95               , 71.0 , 75.0 , 76.0 , 65.0 ,
1676068173.7356527 , 9.29  ,0.158                ,0.1                  ,0.095                ,0.22699999999999998  ,0.684              ,0.682              ,0.75               ,0.591              , 69.0 , 73.0 , 75.0 , 64.0 ,
1676068173.937015  , 9.39  ,0.158                ,0.0                  ,0.0                  ,0.053                ,0.95               ,0.9                ,0.95               ,0.9520000000000001 , 70.0 , 75.0 , 77.0 , 66.0 ,
1676068174.1376197 , 9.39  ,0.222                ,0.0                  ,0.048                ,0.05                 ,0.667              ,0.737              ,0.579              ,0.632              , 64.0 , 69.0 , 70.0 , 61.0 ,
1676068174.3380644 , 9.39  ,0.105                ,0.0                  ,0.0                  ,0.0                  ,0.9520000000000001 ,1.0                ,0.905              ,0.95               , 68.0 , 74.0 , 75.0 , 65.0 ,
1676068174.5385287 , 9.39  ,0.055999999999999994 ,0.0                  ,0.053                ,0.0                  ,0.895              ,0.85               ,0.85               ,0.9470000000000001 , 66.0 , 73.0 , 74.0 , 65.0 ,
1676068174.7389798 , 9.39  ,0.28600000000000003  ,0.05                 ,0.05                 ,0.0                  ,0.762              ,0.684              ,0.684              ,0.789              , 69.0 , 73.0 , 75.0 , 65.0 ,
1676068174.9394143 ,11.092 ,0.059000000000000004 ,0.0                  ,0.0                  ,0.0                  ,0.9440000000000001 ,0.905              ,0.905              ,0.95               , 70.0 , 74.0 , 77.0 , 66.0 ,
1676068175.1398623 ,11.092 ,0.16699999999999998  ,0.05                 ,0.048                ,0.0                  ,0.667              ,0.65               ,0.65               ,0.789              , 68.0 , 71.0 , 74.0 , 64.0 ,
1676068175.3412273 ,11.092 ,0.053                ,0.0                  ,0.105                ,0.095                ,0.905              ,0.9440000000000001 ,0.895              ,0.9520000000000001 , 70.0 , 74.0 , 76.0 , 66.0 ,
1676068175.5419505 ,11.092 ,0.3                  ,0.05                 ,0.0                  ,0.0                  ,0.895              ,0.8                ,0.75               ,0.75               , 66.0 , 71.0 , 72.0 , 62.0 ,
1676068175.7424014 ,11.092 ,0.25                 ,0.1                  ,0.095                ,0.0                  ,0.85               ,0.737              ,0.8                ,0.737              , 69.0 , 73.0 , 76.0 , 65.0 ,
1676068175.9428244 , 9.164 ,0.222                ,0.0                  ,0.05                 ,0.048                ,0.95               ,0.95               ,1.0                ,0.95               , 70.0 , 75.0 , 77.0 , 66.0 ,
1676068176.143937  , 9.164 ,0.19                 ,0.095                ,0.05                 ,0.0                  ,0.556              ,0.5710000000000001 ,0.6                ,0.65               , 67.0 , 71.0 , 74.0 , 64.0 ,
1676068176.345181  , 9.164 ,0.111                ,0.0                  ,0.0                  ,0.0                  ,0.95               ,1.0                ,0.9470000000000001 ,0.95               , 70.0 , 74.0 , 76.0 , 65.0 ,
1676068176.5475163 , 9.164 ,0.263                ,0.0                  ,0.0                  ,0.048                ,0.667              ,0.789              ,0.667              ,0.667              , 63.0 , 69.0 , 70.0 , 60.0 ,
1676068176.7487104 , 9.164 ,0.3                  ,0.053                ,0.053                ,0.053                ,0.9                ,0.9520000000000001 ,0.9                ,0.905              , 68.0 , 74.0 , 76.0 , 65.0 ,
1676068176.950029  , 9.523 ,0.222                ,0.053                ,0.0                  ,0.095                ,0.955              ,0.905              ,0.857              ,0.95               , 70.0 , 75.0 , 77.0 , 66.0 ,
1676068177.1512277 , 9.523 ,0.263                ,0.1                  ,0.05                 ,0.05                 ,0.6                ,0.65               ,0.55               ,0.55               , 68.0 , 72.0 , 74.0 , 64.0 ,
1676068177.3524897 , 9.523 ,0.158                ,0.0                  ,0.048                ,0.0                  ,0.9520000000000001 ,1.0                ,0.95               ,0.95               , 70.0 , 74.0 , 76.0 , 65.0 ,
1676068177.5537384 , 9.523 ,0.17600000000000002  ,0.05                 ,0.053                ,0.158                ,0.684              ,0.789              ,0.684              ,0.65               , 65.0 , 70.0 , 71.0 , 61.0 ,
1676068177.7549171 , 9.523 ,0.21100000000000002  ,0.055999999999999994 ,0.053                ,0.095                ,0.85               ,0.895              ,0.9470000000000001 ,0.85               , 69.0 , 74.0 , 76.0 , 65.0 ,
1676068177.9560866 , 9.264 ,0.222                ,0.105                ,0.0                  ,0.0                  ,0.95               ,0.9520000000000001 ,0.95               ,0.9520000000000001 , 70.0 , 75.0 , 78.0 , 66.0 ,
1676068178.1575406 , 9.264 ,0.158                ,0.55                 ,0.105                ,0.158                ,0.6                ,0.556              ,0.65               ,0.65               , 68.0 , 72.0 , 75.0 , 64.0 ,
1676068178.3587105 , 9.264 ,0.3                  ,0.21100000000000002  ,0.14300000000000002  ,0.0                  ,0.9470000000000001 ,0.9                ,1.0                ,0.85               , 67.0 , 72.0 , 76.0 , 64.0 ,
1676068178.5598552 , 9.264 ,0.11800000000000001  ,0.053                ,0.053                ,0.0                  ,0.789              ,0.7                ,0.75               ,0.9                , 67.0 , 69.0 , 71.0 , 63.0 ,
1676068178.7611864 , 9.264 ,0.19                 ,0.05                 ,0.22699999999999998  ,0.053                ,0.8                ,0.75               ,0.789              ,0.889              , 68.0 , 73.0 , 75.0 , 65.0 ,
1676068178.9623365 , 9.264 ,0.105                ,0.048                ,0.1                  ,0.05                 ,0.95               ,0.95               ,0.95               ,1.0                , 69.0 , 74.0 , 76.0 , 66.0 ,
1676068179.1635106 , 9.409 ,0.263                ,0.0                  ,0.1                  ,0.0                  ,0.6                ,0.727              ,0.636              ,0.65               , 68.0 , 71.0 , 74.0 , 64.0 ,
1676068179.3645952 , 9.409 ,0.0                  ,0.0                  ,0.053                ,0.0                  ,0.95               ,0.9470000000000001 ,0.9470000000000001 ,0.9520000000000001 , 70.0 , 74.0 , 77.0 , 66.0 ,
1676068179.5657294 , 9.409 ,0.055999999999999994 ,0.0                  ,0.1                  ,0.0                  ,0.81               ,0.8                ,0.8                ,0.85               , 66.0 , 71.0 , 73.0 , 63.0 ,
1676068179.7669346 , 9.409 ,0.2                  ,0.15                 ,0.105                ,0.05                 ,0.895              ,0.789              ,0.789              ,0.85               , 68.0 , 73.0 , 75.0 , 66.0 ,
1676068179.9681256 , 9.577 ,0.316                ,0.0                  ,0.15                 ,0.33299999999999996  ,0.9470000000000001 ,0.9                ,0.905              ,0.9470000000000001 , 70.0 , 75.0 , 77.0 , 66.0 ,
1676068180.1694763 , 9.577 ,0.15                 ,0.318                ,0.111                ,0.053                ,0.619              ,0.65               ,0.75               ,0.737              , 67.0 , 71.0 , 74.0 , 64.0 ,
1676068180.3706    , 9.577 ,0.1                  ,0.0                  ,0.1                  ,0.0                  ,0.95               ,0.9                ,1.0                ,0.9520000000000001 , 70.0 , 74.0 , 77.0 , 66.0 ,
1676068180.5717282 , 9.577 ,0.05                 ,0.0                  ,0.14300000000000002  ,0.0                  ,0.85               ,0.9                ,0.9                ,0.81               , 66.0 , 72.0 , 74.0 , 64.0 ,
1676068180.7730806 , 9.577 ,0.25                 ,0.105                ,0.25                 ,0.105                ,0.762              ,0.684              ,0.737              ,0.737              , 69.0 , 73.0 , 76.0 , 65.0 ,
1676068180.9742298 ,10.473 ,0.11800000000000001  ,0.053                ,0.182                ,0.053                ,1.0                ,0.9520000000000001 ,0.9520000000000001 ,0.905              , 71.0 , 75.0 , 77.0 , 66.0 ,
1676068181.175415  ,10.473 ,0.158                ,0.095                ,0.0                  ,0.1                  ,0.667              ,0.667              ,0.65               ,0.6                , 68.0 , 72.0 , 74.0 , 64.0 ,
1676068181.3765185 ,10.473 ,0.158                ,0.048                ,0.0                  ,0.1                  ,0.9470000000000001 ,1.0                ,0.9                ,0.9470000000000001 , 70.0 , 75.0 , 77.0 , 66.0 ,
1676068181.5776095 ,10.473 ,0.1                  ,0.0                  ,0.0                  ,0.053                ,1.0                ,0.85               ,0.895              ,0.95               , 69.0 , 73.0 , 74.0 , 64.0 ,
1676068181.7788103 ,10.473 ,0.375                ,0.1                  ,0.1                  ,0.2                  ,0.684              ,0.7140000000000001 ,0.65               ,0.579              , 68.0 , 72.0 , 75.0 , 64.0 ,
1676068181.9799767 , 9.206 ,0.21100000000000002  ,0.0                  ,0.055999999999999994 ,0.15                 ,0.9520000000000001 ,0.9520000000000001 ,1.0                ,0.9520000000000001 , 69.0 , 74.0 , 77.0 , 65.0 ,
1676068182.1813467 , 9.206 ,0.158                ,0.0                  ,0.05                 ,0.182                ,0.5710000000000001 ,0.65               ,0.737              ,0.667              , 66.0 , 71.0 , 74.0 , 63.0 ,
1676068182.3824537 , 9.206 ,0.15                 ,0.0                  ,0.0                  ,0.1                  ,1.0                ,1.0                ,0.95               ,0.9470000000000001 , 69.0 , 75.0 , 76.0 , 65.0 ,
1676068182.5836275 , 9.206 ,0.053                ,0.0                  ,0.095                ,0.1                  ,0.95               ,0.95               ,0.9470000000000001 ,0.905              , 68.0 , 73.0 , 75.0 , 65.0 ,
1676068182.7851794 , 9.206 ,0.23800000000000002  ,0.05                 ,0.1                  ,0.1                  ,0.636              ,0.737              ,0.65               ,0.632              , 68.0 , 73.0 , 75.0 , 64.0 ,
1676068182.9864156 , 9.298 ,0.235                ,0.0                  ,0.05                 ,0.05                 ,0.955              ,1.0                ,0.955              ,0.955              , 69.0 , 75.0 , 76.0 , 65.0 ,
1676068183.1869657 , 9.298 ,0.17600000000000002  ,0.0                  ,0.3                  ,0.316                ,0.632              ,0.7140000000000001 ,0.6                ,0.684              , 65.0 , 71.0 , 72.0 , 63.0 ,
1676068183.3882165 , 9.298 ,0.22699999999999998  ,0.0                  ,0.0                  ,0.0                  ,0.857              ,1.0                ,0.9                ,0.857              , 70.0 , 74.0 , 76.0 , 65.0 ,
1676068183.5895793 , 9.298 ,0.055999999999999994 ,0.0                  ,0.15                 ,0.053                ,0.95               ,1.0                ,0.95               ,0.9520000000000001 , 71.0 , 76.0 , 78.0 , 66.0 ,
1676068183.7909098 , 9.298 ,0.263                ,0.19                 ,0.15                 ,0.1                  ,0.65               ,0.7                ,0.619              ,0.619              , 69.0 , 73.0 , 75.0 , 65.0 ,
1676068183.9921918 ,11.607 ,0.278                ,0.0                  ,0.05                 ,0.048                ,0.95               ,0.9520000000000001 ,0.95               ,1.0                , 70.0 , 75.0 , 77.0 , 66.0 ,
1676068184.1938226 ,11.607 ,0.28600000000000003  ,0.0                  ,0.0                  ,0.0                  ,0.684              ,0.65               ,0.7                ,0.85               , 66.0 , 69.0 , 72.0 , 63.0 ,
1676068184.3949912 ,11.607 ,0.25                 ,0.095                ,0.095                ,0.0                  ,0.909              ,0.85               ,0.857              ,0.8420000000000001 , 70.0 , 74.0 , 76.0 , 65.0 ,
1676068184.5961418 ,11.607 ,0.15                 ,0.158                ,0.053                ,0.0                  ,0.95               ,0.9                ,0.9470000000000001 ,0.9470000000000001 , 67.0 , 74.0 , 76.0 , 65.0 ,
1676068184.7976172 ,11.607 ,0.35                 ,0.105                ,0.105                ,0.095                ,0.6                ,0.65               ,0.778              ,0.619              , 68.0 , 72.0 , 75.0 , 64.0 ,
1676068184.998764  , 9.607 ,0.11800000000000001  ,0.0                  ,0.0                  ,0.05                 ,0.905              ,0.9520000000000001 ,0.95               ,1.0                , 70.0 , 74.0 , 77.0 , 66.0 ,
1676068185.1992805 , 9.607 ,0.25                 ,0.0                  ,0.0                  ,0.05                 ,0.8420000000000001 ,0.789              ,0.905              ,0.857              , 67.0 , 72.0 , 74.0 , 65.0 ,
